Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,38.57,28.59,-23.07,-17.52,-24.17,0.48,-12.20,5.49,-9.63,25.22,-7.64,24.65
46703,37.57,27.40,-23.09,-17.17,-24.02,0.67,-12.26,5.96,-9.66,25.31,-7.73,24.73
46775,36.54,26.14,-23.12,-16.86,-23.91,0.86,-12.31,6.40,-9.67,25.44,-7.85,24.87
46847,35.64,25.08,-23.12,-16.55,-23.80,1.06,-12.32,6.76,-9.67,25.56,-7.90,24.92
46919,34.73,23.96,-23.14,-16.22,-23.69,1.20,-12.36,7.21,-9.67,25.68,-8.00,25.01
46991,33.73,22.75,-23.18,-15.96,-23.56,1.42,-12.45,7.64,-9.79,25.86,-10.91,27.26
47063,33.40,22.49,-27.10,-7.17,-30.81,11.67,-18.93,24.19,-13.49,47.55,-19.96,53.25
47135,37.10,27.86,-44.38,5.74,-52.84,14.13,-25.71,23.01,-15.48,42.24,-15.43,61.12
47207,52.35,26.49,-32.03,-0.46,-42.05,10.45,-19.84,21.30,-6.70,43.51,-17.62,65.35
47279,73.20,17.92,-9.56,-12.51,-26.35,-1.23,-13.90,13.72,-7.27,40.57,-16.87,69.82
47351,86.82,7.73,0.16,-18.18,-21.25,-7.76,-15.57,9.71,-14.80,38.28,-14.85,75.76
47423,99.62,1.05,-5.58,-21.67,-33.16,-15.15,-31.93,4.48,-26.46,34.77,-13.08,81.66
47495,111.73,3.72,-21.41,-26.47,-56.94,-22.54,-58.79,1.33,-56.97,32.30,-12.69,86.52
47567,120.83,8.35,-42.96,-31.51,-85.10,-25.61,-84.77,3.14,-84.49,29.34,-10.15,85.09
47639,129.30,8.89,-72.88,-31.31,-117.43,-19.03,-110.67,13.39,-103.32,30.91,-6.62,79.13
47711,132.08,3.75,-103.47,-26.77,-142.66,-12.47,-131.05,22.82,-118.01,38.04,-3.22,74.27
47783,129.20,-2.84,-122.09,-20.25,-158.21,-4.17,-145.28,35.02,-130.14,49.78,0.50,65.42
47855,115.57,-10.40,-136.90,-18.02,-170.41,-0.91,-158.66,36.71,-140.33,58.97,3.48,58.58
47927,104.24,-13.14,-143.10,-13.34,-175.72,2.05,-165.52,35.17,-146.11,64.45,7.17,54.19
47999,95.56,-11.66,-147.26,-12.08,-179.22,3.36,-169.17,38.19,-148.78,66.06,9.31,52.49
48071,94.06,-9.13,-149.41,-9.64,-181.23,5.94,-171.68,40.95,-150.62,66.60,11.08,51.54
48143,92.72,-8.14,-149.79,-5.59,-181.90,9.63,-172.42,44.09,-151.35,65.88,13.57,51.28
48215,87.63,-7.87,-149.63,-1.91,-181.56,12.90,-171.87,40.03,-150.83,65.09,16.02,50.38
48287,82.24,-7.58,-150.75,0.95,-182.03,15.78,-171.83,43.46,-150.57,64.87,17.97,48.39
48359,78.17,-8.59,-151.88,4.79,-182.47,19.27,-171.86,47.01,-150.04,64.06,19.49,47.07
48431,75.27,-9.44,-152.70,8.05,-183.50,21.68,-173.04,49.51,-150.69,62.97,20.75,46.35
48503,73.63,-9.70,-152.83,12.14,-183.17,25.43,-172.59,52.67,-150.02,61.70,22.17,45.62
48575,71.77,-9.89,-153.66,15.18,-183.53,28.45,-172.46,55.50,-149.44,60.68,23.49,44.86
48647,70.72,-9.72,-154.40,18.16,-184.13,31.18,-172.89,57.75,-149.35,58.91,24.84,44.37
48719,69.78,-9.47,-154.98,21.05,-184.57,33.91,-173.22,60.10,-149.48,57.33,26.19,44.10
48791,68.79,-9.11,-155.16,23.82,-184.34,36.53,-173.08,62.37,-149.22,55.89,27.65,43.38
48863,67.86,-8.56,-155.40,26.01,-184.33,38.92,-172.78,64.57,-148.73,54.43,28.88,42.97
48935,66.87,-8.22,-155.88,28.37,-184.68,41.15,-172.96,66.47,-148.37,52.78,29.99,42.43
49007,66.48,-8.14,-156.04,31.22,-184.71,43.63,-173.04,68.41,-148.44,51.02,31.14,42.10
49079,65.48,-7.67,-156.64,33.46,-185.09,45.92,-173.32,70.50,-148.42,49.81,32.23,41.59
49151,64.92,-7.67,-156.74,36.27,-184.99,48.61,-173.14,72.74,-148.06,48.36,33.25,41.34
49223,64.44,-7.36,-156.96,38.69,-184.98,50.83,-173.12,67.47,-147.77,46.75,34.46,40.80
49295,63.55,-7.09,-157.24,40.66,-177.92,52.74,-173.11,69.38,-147.39,45.45,35.61,40.41
49367,63.31,-6.83,-157.12,43.10,-177.87,55.04,-172.85,71.49,-146.99,44.19,36.71,40.09
49439,62.81,-6.40,-157.26,45.34,-177.97,57.25,-172.81,66.36,-146.72,43.01,37.86,39.60
49511,62.05,-6.16,-157.56,47.41,-178.15,59.30,-172.83,68.53,-146.52,41.85,38.82,39.06
49583,61.31,-6.00,-157.94,49.49,-178.53,61.19,-173.01,70.58,-146.34,40.56,39.79,38.61
49655,60.69,-5.78,-158.07,51.80,-178.56,63.50,-172.71,72.85,-145.79,39.41,40.83,38.19
49727,60.03,-5.59,-158.09,53.99,-178.47,65.57,-172.39,74.88,-145.31,38.16,41.92,38.02
49799,59.67,-5.02,-158.08,56.08,-178.39,67.79,-172.09,77.01,-144.82,37.03,42.82,37.81
49871,58.83,-4.68,-158.39,58.05,-178.45,69.80,-172.04,79.07,-144.60,35.96,43.67,37.32
49943,58.22,-4.65,-158.60,60.08,-171.35,71.73,-171.93,80.95,-144.27,34.64,44.64,37.01
50015,57.06,-4.24,-158.96,61.73,-171.55,73.49,-171.95,82.56,-144.13,33.23,45.45,36.93
50087,55.87,-3.91,-159.34,63.72,-164.47,75.55,-171.67,84.60,-143.72,32.42,46.24,36.61
50159,55.14,-3.54,-159.75,65.54,-165.01,77.54,-171.65,86.74,-143.37,31.46,47.12,36.13
50231,54.08,-3.20,-160.14,67.20,-165.38,79.17,-171.54,88.40,-143.09,30.68,47.97,35.73
50303,53.24,-3.12,-160.46,68.95,-158.54,80.98,-171.40,90.25,-142.81,29.76,48.78,35.45
50375,53.09,-2.82,-160.52,70.63,-151.82,82.59,-171.22,91.90,-142.37,28.70,49.75,35.25
50447,52.68,-2.62,-160.43,72.38,-145.04,84.35,-170.96,93.52,-141.92,27.72,50.54,35.15
50519,52.59,-2.37,-160.38,74.19,-145.77,86.09,-170.85,95.22,-141.63,26.83,51.27,35.02
50591,52.47,-2.14,-160.41,75.95,-146.40,87.72,-170.69,96.80,-141.40,25.89,52.01,34.87
50663,52.24,-2.01,-160.50,77.50,-139.95,89.10,-170.68,98.18,-141.17,24.92,52.87,34.66
50735,52.02,-1.84,-160.44,79.17,-133.45,90.71,-170.43,99.67,-140.78,24.12,53.73,34.50
50807,51.94,-1.67,-160.44,80.84,-134.37,92.22,-170.34,101.13,-140.48,23.38,54.52,34.26
50879,51.97,-1.47,-160.36,82.45,-135.20,93.76,-170.05,102.69,-140.15,22.71,55.26,34.02
50951,51.86,-1.31,-160.33,83.98,-136.03,95.14,-170.00,104.06,-140.06,22.04,55.92,33.77
51023,51.62,-1.36,-160.49,85.44,-137.19,96.42,-170.22,105.45,-140.00,21.33,56.48,33.43
51095,51.36,-1.36,-160.62,86.89,-130.90,97.67,-170.14,106.78,-139.75,20.64,57.28,33.05
51167,51.18,-1.27,-160.53,88.28,-131.90,98.95,-170.09,108.15,-139.59,20.08,57.83,32.76
51239,50.99,-1.19,-160.60,89.77,-125.74,100.38,-170.08,109.62,-139.43,19.43,58.44,32.38
51311,50.79,-1.23,-160.68,91.13,-119.67,101.58,-170.01,110.84,-139.31,18.80,59.09,32.04
51383,50.71,-1.22,-160.66,92.44,-113.71,102.77,-169.93,112.14,-139.02,18.24,59.78,31.76
51455,50.60,-1.07,-160.62,93.74,-115.03,104.03,-169.77,113.40,-138.75,17.70,60.38,31.50
51527,50.54,-1.05,-160.64,95.17,-109.13,105.37,-169.62,114.69,-138.51,16.93,60.94,31.20
51599,50.38,-0.97,-160.69,96.36,-103.34,106.52,-169.47,115.87,-138.18,16.32,61.63,31.03
51671,50.27,-0.90,-160.60,97.67,-104.84,107.72,-169.38,117.08,-137.94,15.76,62.18,30.86
51743,50.29,-0.89,-160.57,99.11,-99.11,109.00,-169.23,118.27,-137.65,14.96,62.77,30.62
51815,50.23,-0.90,-160.44,100.37,-93.36,110.17,-168.98,119.41,-137.25,14.48,63.36,30.41
51887,50.19,-0.86,-160.42,101.63,-95.10,111.37,-168.87,120.59,-137.02,13.94,63.90,30.23
51959,50.23,-0.80,-160.39,102.91,-96.78,112.47,-168.85,121.67,-136.81,13.34,64.47,29.88
52031,50.09,-0.77,-160.38,103.97,-91.21,113.47,-168.70,122.68,-136.64,12.84,65.07,29.78
52103,50.01,-0.61,-160.27,105.13,-92.92,114.58,-168.57,123.84,-136.36,12.51,65.66,29.54
52175,49.96,-0.57,-160.28,106.32,-94.64,115.72,-168.47,124.94,-136.21,11.92,66.12,29.44
52247,49.88,-0.49,-160.24,107.52,-96.24,116.82,-168.30,125.95,-135.97,11.35,66.71,29.19
52319,49.88,-0.49,-160.11,108.65,-97.85,117.80,-168.21,126.90,-135.77,10.88,67.23,29.00
52391,49.82,-0.42,-160.08,109.70,-99.40,118.80,-168.00,127.90,-135.51,10.38,67.80,28.82
52463,49.70,-0.31,-160.04,110.68,-100.94,119.68,-167.83,128.79,-135.30,9.98,68.25,28.69
52535,49.55,-0.24,-160.11,111.65,-102.60,120.62,-167.86,129.68,-135.21,9.39,68.70,28.46
52607,49.46,-0.24,-160.14,112.63,-104.17,121.46,-167.89,130.45,-135.15,8.90,69.18,28.28
52679,49.32,-0.15,-160.23,113.56,-105.78,122.37,-167.89,131.33,-135.07,8.33,69.54,28.11
52751,49.22,-0.13,-160.24,114.50,-100.04,123.21,-167.81,132.13,-134.89,7.84,70.06,28.02
52823,49.09,-0.01,-160.22,115.41,-101.61,124.09,-167.68,132.97,-134.69,7.53,70.45,27.82
52895,48.98,0.02,-160.32,116.31,-103.24,124.95,-167.62,133.84,-134.52,7.09,70.87,27.64
52967,48.83,0.06,-160.36,117.14,-97.58,125.73,-167.57,134.67,-134.34,6.76,71.31,27.39
53039,48.71,0.07,-160.35,117.95,-99.20,126.49,-167.50,135.41,-134.26,6.36,71.65,27.21
53111,48.70,0.05,-160.30,118.78,-100.74,127.25,-167.35,136.14,-134.09,6.06,72.18,27.18
53183,48.55,0.28,-160.24,119.51,-102.34,127.92,-167.35,136.82,-134.00,5.84,72.53,27.08
53255,48.42,0.36,-160.34,120.37,-96.75,128.79,-167.30,137.66,-133.92,5.41,72.85,26.87
53327,48.34,0.40,-160.36,121.20,-98.43,129.47,-167.31,138.36,-133.85,5.07,73.28,26.72
53399,48.14,0.50,-160.32,121.86,-100.04,130.19,-167.21,139.19,-133.67,4.86,73.62,26.61
53471,48.02,0.53,-160.30,122.63,-101.58,130.95,-167.06,139.88,-133.55,4.48,74.00,26.45
53543,47.84,0.59,-160.33,123.29,-103.16,131.61,-166.97,140.55,-133.37,4.16,74.34,26.21
53615,47.71,0.50,-160.38,124.03,-97.50,132.27,-166.88,141.22,-133.22,3.90,74.72,26.01
