Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,-3.49,-76.04,-4.22,9.06,5.13,24.36,5.31,-3.39,-7.40,20.36,-8.01,43.13
46703,-3.55,-75.34,-4.36,9.05,4.90,24.21,5.07,-2.88,-7.42,20.54,-8.03,43.07
46775,-3.58,-74.68,-4.50,9.02,4.66,24.06,4.80,-2.33,-7.43,20.74,-8.07,42.99
46847,-3.59,-74.03,-4.61,9.00,4.47,23.94,4.60,-1.73,-7.42,20.94,-8.10,42.92
46919,-3.61,-73.38,-4.75,9.01,4.24,23.78,4.39,-1.24,-7.45,21.14,-8.12,42.83
46991,-3.64,-72.75,-4.88,8.99,4.02,23.63,4.16,-0.74,-7.45,21.37,-8.16,42.77
47063,-3.69,-72.15,-5.02,8.98,3.80,23.48,3.95,-0.23,-7.47,21.58,-8.25,42.75
47135,-3.52,-72.37,-5.49,8.17,3.48,23.48,3.86,0.41,-7.33,22.08,-8.96,44.69
47207,-0.44,-75.44,-5.87,8.33,-2.14,25.16,-0.26,5.83,-11.79,29.63,-10.05,48.34
47279,1.99,-80.59,-7.18,9.62,-10.10,28.24,-4.60,12.97,-12.68,35.58,-8.76,53.75
47351,5.33,-90.21,-16.57,10.39,-30.48,29.93,-21.60,19.15,-20.03,40.52,-10.15,60.87
47423,10.34,-98.33,-29.78,12.39,-50.96,27.46,-42.53,18.05,-30.40,40.93,-9.48,65.40
47495,15.01,-105.18,-42.78,10.73,-78.00,20.05,-68.85,13.30,-43.63,37.44,-10.57,69.77
47567,19.86,-112.47,-54.86,4.92,-99.91,12.34,-88.46,11.34,-54.35,31.87,-11.41,71.09
47639,22.72,-119.67,-59.29,-1.27,-117.20,7.15,-106.28,8.39,-69.29,27.04,-11.91,72.64
47711,24.27,-125.64,-62.98,-6.58,-130.13,5.32,-118.71,6.29,-82.53,22.39,-12.72,72.55
47783,24.91,-130.92,-68.25,-10.65,-141.66,5.46,-127.77,5.38,-92.74,18.66,-13.50,72.57
47855,25.58,-134.55,-72.75,-14.31,-153.28,7.19,-137.41,4.76,-103.52,16.08,-14.22,73.00
47927,26.03,-137.16,-76.98,-16.87,-160.27,10.48,-144.87,5.91,-112.11,14.12,-14.86,72.64
47999,26.30,-139.52,-81.10,-19.98,-164.62,14.17,-148.88,7.45,-115.90,11.96,-15.19,71.47
48071,26.87,-141.68,-86.76,-21.59,-169.69,18.94,-153.19,10.54,-120.06,10.65,-15.25,70.19
48143,27.58,-143.65,-86.74,-22.86,-172.96,22.54,-158.41,13.28,-125.82,10.45,-15.28,68.94
48215,28.72,-145.18,-88.16,-23.71,-174.22,27.06,-159.29,16.70,-127.14,9.99,-15.08,67.14
48287,28.92,-147.15,-90.36,-23.94,-176.19,32.23,-160.36,21.01,-126.97,9.88,-14.39,64.99
48359,28.86,-149.09,-90.20,-23.62,-177.47,36.69,-162.07,25.33,-128.11,10.56,-13.22,62.50
48431,28.75,-151.54,-89.60,-22.56,-176.15,41.34,-161.25,29.39,-128.07,10.91,-11.92,61.32
48503,29.73,-152.40,-89.33,-22.18,-175.94,44.85,-161.07,33.20,-127.36,11.37,-10.24,59.78
48575,30.66,-153.00,-88.10,-21.57,-176.42,47.76,-161.62,36.09,-127.83,11.94,-8.94,58.81
48647,31.26,-153.09,-87.60,-21.09,-176.54,50.69,-162.12,39.07,-128.53,12.57,-7.89,57.40
48719,31.86,-153.49,-87.40,-20.43,-176.67,53.56,-161.89,41.89,-128.30,12.84,-7.02,56.63
48791,33.47,-153.18,-87.15,-20.17,-177.64,55.98,-162.59,44.47,-128.61,12.97,-5.94,56.16
48863,33.37,-153.09,-86.20,-20.48,-177.92,58.54,-163.38,47.22,-129.53,13.31,-5.10,54.95
48935,34.55,-153.60,-85.50,-20.52,-177.83,61.55,-163.18,49.98,-129.35,13.15,-4.18,54.12
49007,37.34,-153.98,-84.84,-20.63,-178.26,57.03,-163.65,45.45,-129.82,13.18,-3.22,53.49
49079,39.86,-154.05,-84.07,-20.82,-178.08,52.14,-164.15,47.84,-130.56,13.31,-2.59,52.78
49151,42.65,-153.75,-83.64,-20.71,-178.12,54.81,-164.06,50.60,-130.50,13.70,-1.60,52.05
49223,38.73,-153.14,-82.88,-20.48,-177.94,56.69,-163.85,52.42,-130.00,13.65,-0.14,52.00
49295,38.35,-152.52,-81.33,-20.28,-177.20,58.82,-163.28,54.58,-129.20,13.69,1.17,51.41
49367,39.77,-152.78,-80.29,-20.05,-176.42,61.87,-162.27,57.70,-127.76,14.09,2.42,50.17
49439,40.34,-153.27,-79.77,-19.89,-176.28,64.95,-162.12,60.64,-127.14,14.25,3.40,49.04
49511,41.99,-153.59,-79.39,-19.38,-176.57,61.01,-162.30,64.21,-126.64,15.28,4.21,47.01
