Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,10.02,-45.59,-16.67,10.24,0.84,3.20,-0.69,5.81,-1.91,27.52,-8.75,41.26
46703,9.70,-45.14,-16.45,10.38,0.78,3.46,-0.68,5.84,-1.87,27.53,-8.81,41.26
46775,9.39,-44.70,-16.25,10.50,0.74,3.72,-0.67,5.86,-1.82,27.52,-8.86,41.24
46847,9.10,-44.25,-16.03,10.65,0.70,3.97,-0.66,5.85,-1.77,27.54,-8.89,41.24
46919,8.80,-43.80,-15.82,10.74,0.66,4.20,-0.62,5.91,-1.72,27.57,-8.96,41.23
46991,8.53,-43.37,-15.61,10.84,0.61,4.44,-0.61,5.95,-1.69,27.58,-8.98,41.20
47063,8.22,-42.97,-15.44,10.80,0.38,4.48,-0.85,6.17,-1.97,27.81,-9.89,42.54
47135,7.19,-43.38,-16.29,13.09,-5.96,10.98,-5.18,17.91,-13.23,50.33,-2.28,49.37
47207,8.55,-58.54,-10.06,10.62,3.34,17.86,-24.20,33.18,-24.59,57.55,8.70,57.25
47279,9.21,-63.39,0.35,7.38,13.76,21.21,-40.94,34.10,-46.19,50.58,16.26,59.11
47351,11.66,-68.37,8.58,1.85,20.49,21.17,-54.68,29.42,-56.65,44.49,22.56,61.77
47423,14.20,-70.49,16.42,-4.19,28.66,18.85,-59.84,24.27,-68.52,39.32,28.09,63.12
47495,15.84,-71.63,23.70,-8.17,34.68,18.45,-65.46,21.37,-74.58,34.83,32.73,63.33
47567,15.57,-73.18,29.25,-11.89,39.65,17.25,-72.40,19.49,-75.31,31.92,36.27,63.71
47639,14.73,-73.35,35.66,-14.78,43.53,16.54,-75.20,18.67,-75.03,30.51,39.12,63.79
47711,11.29,-71.60,41.41,-16.91,46.75,15.87,-77.60,17.51,-75.27,30.16,41.30,63.63
47783,7.35,-68.55,46.41,-18.56,48.92,15.52,-77.85,16.41,-74.76,29.87,42.73,63.23
47855,2.59,-65.84,49.47,-19.41,49.78,15.46,-79.05,15.32,-75.87,28.81,43.91,62.88
47927,-1.49,-62.53,52.83,-20.24,51.30,15.01,-79.68,14.28,-75.13,28.89,44.88,62.71
47999,-4.85,-59.27,55.63,-20.64,52.67,14.74,-80.23,12.08,-74.62,28.63,45.68,62.33
48071,-6.70,-56.70,57.74,-21.32,54.06,14.00,-79.73,11.02,-73.30,28.24,46.25,61.44
48143,-7.66,-56.82,60.84,-22.21,55.73,13.30,-79.53,10.21,-71.92,27.43,46.76,60.73
48215,-8.09,-56.47,62.76,-22.75,56.98,12.88,-78.94,10.04,-70.90,26.73,47.48,60.10
48287,-8.45,-55.33,63.66,-22.89,57.48,12.81,-78.71,9.63,-70.03,26.11,48.39,59.60
48359,-7.30,-54.24,64.29,-23.05,58.20,12.41,-78.23,9.31,-69.20,25.71,48.93,58.99
48431,-6.97,-53.19,64.58,-22.87,58.69,12.40,-78.03,8.79,-68.39,25.17,49.51,58.24
48503,-6.11,-52.50,64.19,-22.66,58.85,12.25,-78.02,8.81,-67.73,25.01,50.08,57.57
48575,-5.82,-51.50,64.04,-22.45,59.02,11.99,-78.10,9.01,-67.14,25.29,50.74,56.82
48647,-5.36,-50.63,64.01,-22.45,59.42,11.75,-77.81,8.98,-66.05,25.19,51.55,56.08
48719,-4.67,-49.77,64.33,-22.54,60.34,11.64,-77.84,8.90,-65.20,25.49,52.22,55.21
48791,-4.11,-49.09,64.52,-22.60,61.05,11.42,-77.54,8.68,-64.01,25.56,52.86,54.28
48863,-3.32,-48.38,64.35,-22.91,62.67,11.23,-77.13,8.69,-62.90,25.56,53.58,53.25
48935,-2.75,-47.90,64.57,-23.45,63.53,10.68,-76.77,9.15,-61.96,25.46,54.33,52.65
49007,-1.95,-46.98,64.61,-23.62,64.82,10.98,-76.55,9.53,-61.19,25.75,55.09,52.00
49079,-1.70,-46.38,64.72,-23.60,65.10,10.84,-76.39,9.55,-60.30,25.68,55.49,51.23
49151,-1.01,-45.85,64.92,-23.66,65.44,10.75,-75.99,9.33,-59.63,25.41,56.05,50.67
49223,-0.64,-45.19,64.95,-23.81,66.02,10.74,-75.59,9.27,-58.81,25.04,56.81,50.16
49295,0.17,-44.20,65.16,-23.90,66.61,10.67,-75.19,9.26,-58.03,24.67,57.49,49.82
49367,1.04,-43.31,65.54,-24.05,67.48,10.66,-74.82,9.04,-57.15,24.34,58.15,49.41
49439,1.89,-42.48,66.77,-24.18,68.31,10.60,-73.92,8.42,-56.03,22.73,58.81,49.24
49511,3.29,-41.38,68.49,-24.43,69.68,10.90,-73.44,8.06,-55.57,22.40,59.24,48.37
49583,4.05,-41.37,67.91,-24.20,70.22,11.21,-72.94,7.63,-54.69,21.83,59.76,47.79
49655,4.81,-40.70,67.59,-24.11,70.40,11.30,-72.60,7.61,-53.89,21.57,60.46,47.35
49727,5.41,-40.06,67.46,-24.09,70.58,11.12,-72.59,7.57,-53.36,21.53,61.06,46.97
49799,5.60,-39.35,68.46,-23.79,70.59,11.65,-72.46,7.00,-53.00,20.98,61.34,46.45
