Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
43631,-2.99,-62.62,0.31,-3.15,-8.06,1.81,-7.15,17.20,-2.73,25.75,-7.67,42.23
43703,-3.06,-61.81,0.06,-2.98,-8.03,2.11,-7.15,17.19,-2.75,25.75,-7.68,42.24
43775,-3.13,-61.01,-0.17,-2.84,-8.00,2.37,-7.16,17.20,-2.79,25.75,-7.72,42.25
43847,-3.19,-60.27,-0.40,-2.70,-7.97,2.61,-7.16,17.18,-2.82,25.72,-7.74,42.29
43919,-3.27,-59.48,-0.63,-2.54,-7.96,2.85,-7.17,17.19,-2.86,25.71,-7.77,42.31
43991,-3.32,-58.69,-0.86,-2.39,-7.92,3.12,-7.19,17.18,-2.91,25.58,-7.74,42.20
44063,-3.29,-58.25,-1.66,-2.44,-9.15,3.33,-7.49,18.25,-3.43,26.48,-9.20,45.79
44135,-2.75,-59.74,-9.86,3.68,-20.24,12.91,-16.53,34.20,-17.27,46.71,-12.84,60.27
44207,6.62,-54.48,-14.17,13.57,-39.01,23.51,-45.42,45.63,-31.79,58.71,-16.76,72.01
44279,18.53,-46.56,-43.64,26.92,-73.87,28.18,-80.64,56.80,-51.07,77.04,-25.36,87.41
44351,33.82,-32.21,-75.03,37.45,-104.49,27.41,-114.01,59.93,-68.71,83.39,-36.11,96.34
44423,48.73,-18.65,-101.94,31.39,-133.81,16.13,-142.57,54.37,-87.14,89.98,-49.94,102.86
44495,58.61,-5.23,-115.42,24.99,-146.78,12.95,-155.78,52.99,-93.44,86.63,-57.71,101.69
44567,63.56,-0.76,-126.71,23.07,-158.00,12.22,-162.96,49.75,-92.50,84.33,-64.49,99.61
44639,65.37,3.19,-134.94,22.18,-162.88,12.03,-165.61,51.82,-100.16,80.67,-67.98,96.36
44711,65.42,5.19,-135.73,22.94,-165.22,15.11,-168.24,53.72,-99.06,77.40,-70.78,93.90
44783,65.94,7.02,-138.47,22.05,-166.21,14.42,-169.32,53.66,-99.81,75.84,-72.09,92.14
44855,66.64,6.94,-139.06,22.58,-164.65,16.50,-166.99,55.27,-98.30,76.22,-74.40,92.55
44927,67.99,9.23,-141.11,22.62,-166.20,17.86,-167.88,56.79,-96.19,73.45,-73.55,90.14
44999,68.46,8.42,-140.51,24.35,-167.20,20.06,-169.24,57.77,-96.81,73.88,-74.88,90.47
