Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,2.73,-67.25,-8.93,-23.10,-7.86,-0.22,-4.51,5.14,-6.47,26.62,-10.29,35.11
46703,2.49,-66.58,-8.95,-22.57,-7.81,0.03,-4.57,5.34,-6.47,26.56,-10.35,35.12
46775,2.28,-65.91,-9.04,-22.10,-7.82,0.21,-4.66,5.58,-6.46,26.49,-10.39,35.12
46847,2.09,-65.33,-9.11,-21.60,-7.80,0.43,-4.71,5.72,-6.44,26.43,-10.44,35.12
46919,1.86,-64.77,-9.16,-21.12,-7.77,0.60,-4.77,5.89,-6.43,26.33,-10.50,35.09
46991,1.68,-64.21,-9.23,-20.69,-7.76,0.75,-4.84,6.10,-6.45,26.29,-10.47,35.07
47063,1.41,-63.71,-9.41,-20.59,-7.53,0.65,-4.27,5.69,7.00,29.88,-11.51,37.91
47135,5.77,-66.42,-5.87,-18.57,-4.70,8.21,2.34,21.51,19.50,49.94,-1.94,51.95
47207,9.16,-73.51,-3.83,-12.34,-9.80,17.17,-6.60,30.94,31.38,60.54,8.16,58.06
47279,15.79,-82.12,-12.65,-10.26,-24.27,16.53,-34.32,31.54,36.19,67.89,16.11,58.46
47351,22.90,-92.31,-30.43,-15.39,-33.68,10.66,-44.59,28.92,32.16,73.52,22.33,59.00
47423,30.80,-97.79,-44.88,-19.59,-45.96,1.98,-54.65,25.60,24.44,74.14,27.76,59.49
47495,37.62,-102.46,-50.51,-18.23,-48.68,0.24,-58.13,25.29,22.90,74.67,31.78,59.97
47567,42.98,-104.56,-60.97,-15.93,-60.18,-1.62,-70.66,24.81,27.99,74.26,35.08,60.57
47639,46.40,-105.49,-69.24,-13.79,-68.96,-3.06,-80.71,24.07,28.79,75.18,37.57,61.94
47711,49.52,-104.12,-76.76,-12.20,-77.25,-4.48,-89.07,22.39,30.23,74.34,39.08,62.49
47783,52.34,-103.12,-84.07,-10.93,-84.20,-4.80,-94.87,22.07,31.58,74.12,40.01,62.67
47855,53.97,-100.83,-88.70,-10.88,-86.66,-5.42,-95.71,21.17,30.30,73.02,42.12,62.38
47927,54.23,-98.26,-89.57,-11.50,-88.46,-6.21,-98.23,19.14,28.92,73.44,43.39,64.01
47999,54.28,-94.37,-88.21,-13.32,-88.47,-6.72,-98.89,18.67,30.41,73.11,44.56,63.25
48071,54.80,-93.30,-87.56,-13.17,-87.31,-7.17,-97.36,17.17,33.37,71.45,46.05,62.13
48143,55.75,-92.63,-86.90,-11.12,-89.38,-5.75,-98.85,17.46,36.11,70.10,46.63,60.85
48215,57.76,-92.41,-85.79,-10.94,-89.65,-5.55,-100.46,17.73,40.12,69.48,47.30,60.47
48287,60.78,-92.52,-86.33,-9.53,-89.80,-5.12,-100.09,17.57,40.10,68.89,47.59,60.99
48359,61.99,-90.02,-85.34,-10.70,-87.65,-6.21,-100.17,17.20,40.35,68.12,48.20,60.69
48431,61.92,-87.97,-84.04,-10.85,-87.03,-6.24,-98.96,16.54,40.89,67.54,48.88,60.27
48503,62.56,-86.63,-82.52,-11.32,-85.01,-7.05,-95.88,14.56,42.19,67.98,49.41,60.64
48575,62.23,-84.10,-80.23,-10.99,-84.44,-5.90,-95.10,15.55,42.15,66.98,50.07,60.05
48647,63.15,-82.89,-77.62,-11.95,-81.51,-6.41,-91.17,14.95,43.11,66.26,50.76,58.83
48719,63.90,-82.44,-78.30,-10.90,-82.83,-5.49,-91.54,15.64,45.20,65.13,51.49,57.13
48791,65.49,-83.08,-80.68,-8.93,-84.96,-4.38,-92.60,16.93,46.34,62.52,52.57,55.36
48863,67.20,-83.90,-80.86,-7.33,-87.91,-2.97,-94.42,18.13,46.83,61.01,53.30,54.52
48935,69.36,-83.92,-80.18,-6.35,-87.06,-1.93,-93.40,19.50,47.71,59.31,53.79,53.19
49007,69.88,-83.53,-82.02,-5.49,-87.97,-1.61,-93.08,19.97,48.85,57.72,54.64,51.42
49079,71.17,-83.98,-82.51,-4.20,-89.13,-1.24,-94.18,19.72,48.80,57.59,55.24,51.43
49151,72.79,-83.37,-81.97,-4.02,-88.57,-0.73,-94.17,20.15,48.88,56.64,56.46,51.27
49223,74.14,-82.86,-81.89,-3.84,-87.73,-0.64,-92.98,20.33,48.95,55.85,57.62,51.46
49295,76.28,-81.86,-82.62,-4.14,-88.13,-0.81,-92.73,20.57,49.44,55.23,58.49,50.73
49367,78.51,-81.69,-82.39,-4.03,-87.79,-0.86,-92.41,20.93,50.02,54.71,59.11,50.06
49439,79.13,-81.12,-82.87,-3.77,-87.66,-0.43,-92.07,21.31,50.77,53.60,60.04,49.22
49511,79.79,-81.31,-82.88,-3.43,-87.37,0.07,-91.82,21.99,52.46,52.92,60.91,48.60
49583,79.95,-81.12,-83.14,-3.00,-87.40,0.31,-92.09,22.43,52.77,52.24,61.73,48.01
49655,80.09,-80.66,-82.86,-2.46,-87.36,0.69,-92.53,22.47,53.31,51.46,62.16,47.41
49727,80.27,-80.27,-83.20,-2.12,-88.07,0.70,-92.96,22.42,53.51,51.42,62.56,46.82
49799,80.99,-79.49,-83.28,-2.04,-87.84,0.54,-93.03,22.39,53.86,50.52,63.18,46.36
49871,81.57,-79.32,-83.54,-2.00,-87.99,0.41,-93.09,22.23,54.09,50.13,63.55,45.97
49943,82.39,-78.59,-83.74,-1.83,-87.90,0.58,-93.00,22.34,54.61,49.53,63.97,45.59
50015,82.87,-77.99,-83.76,-1.73,-88.02,0.48,-92.92,22.16,55.65,49.07,64.30,45.30
50087,83.52,-77.68,-83.76,-1.44,-88.32,0.71,-93.24,22.13,55.77,48.57,64.61,45.01
50159,84.81,-77.08,-83.59,-1.16,-88.22,0.69,-93.17,21.87,56.75,47.37,64.75,44.51
50231,86.78,-75.58,-84.75,-1.50,-88.82,0.22,-93.32,21.90,57.72,46.38,65.15,43.43
50303,86.69,-75.50,-85.00,-1.30,-88.81,0.12,-92.94,21.51,58.41,46.83,65.54,42.91
50375,87.03,-75.04,-85.14,-1.04,-89.05,0.42,-93.09,21.58,58.92,46.26,65.77,42.53
50447,87.79,-74.42,-85.45,-0.96,-89.05,0.42,-92.82,21.57,59.29,45.42,66.25,41.97
50519,88.28,-74.23,-85.42,-0.80,-89.15,0.44,-92.81,21.48,59.82,45.12,66.60,41.54
50591,88.70,-73.85,-85.03,-0.94,-89.06,0.35,-92.70,21.10,60.22,44.64,66.95,41.32
50663,89.09,-73.54,-85.02,-0.80,-89.22,0.19,-92.63,20.81,60.47,44.54,67.22,40.98
50735,89.47,-73.17,-85.09,-0.73,-89.44,-0.01,-92.70,20.44,60.81,44.13,67.63,40.68
50807,89.89,-72.97,-85.01,-0.63,-89.58,0.19,-92.83,20.53,60.89,43.64,67.94,40.39
