Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,-0.32,-47.24,-15.99,16.25,-17.07,4.86,-9.40,11.53,-12.70,21.60,-11.95,30.36
46703,-0.43,-46.92,-15.73,16.15,-16.84,5.00,-9.33,11.60,-12.59,21.84,-11.91,30.47
46775,-0.59,-46.55,-15.54,16.05,-16.66,5.08,-9.30,11.66,-12.48,22.10,-12.01,30.60
46847,-0.66,-46.26,-15.33,15.95,-16.47,5.24,-9.23,11.70,-12.37,22.27,-11.94,30.71
46919,-0.83,-45.94,-15.17,15.84,-16.30,5.38,-9.20,11.79,-12.26,22.41,-11.92,30.83
46991,-1.05,-45.53,-15.78,15.59,-16.35,5.10,-8.82,11.55,-12.15,22.10,-11.59,32.79
47063,-3.78,-48.78,-19.36,17.38,-20.23,7.13,-11.62,18.06,-23.93,33.22,-7.81,37.64
47135,-0.45,-53.96,-13.80,16.21,-14.87,10.41,-21.45,23.82,-33.49,38.61,0.17,42.98
47207,0.06,-60.90,-6.80,12.98,-5.84,10.37,-39.83,27.23,-41.40,35.31,9.28,45.54
47279,1.04,-67.06,4.02,7.76,2.47,8.68,-51.99,25.98,-55.77,28.92,18.54,47.09
47351,1.86,-72.52,14.70,2.05,9.73,5.43,-65.02,22.60,-68.43,25.93,26.70,48.27
47423,2.55,-73.98,23.41,-1.52,17.24,4.83,-71.61,20.17,-73.78,24.07,32.14,49.17
47495,2.78,-75.66,30.96,-5.06,23.06,3.08,-77.28,17.83,-77.25,21.71,36.26,49.66
47567,1.12,-76.85,38.16,-7.46,27.92,1.73,-81.71,15.28,-79.61,19.39,39.59,50.05
47639,-7.60,-74.69,43.98,-8.64,29.13,1.36,-82.38,13.02,-80.18,17.36,42.70,49.78
47711,-13.07,-72.68,52.08,-9.46,33.25,0.34,-83.04,12.19,-77.32,15.63,45.38,49.23
47783,-19.04,-70.11,60.66,-12.05,46.54,-2.00,-80.67,10.10,-67.09,13.83,47.62,48.67
47855,-24.17,-66.69,68.02,-12.73,54.43,-2.93,-80.55,8.70,-64.77,13.87,48.79,48.02
47927,-25.64,-64.25,73.44,-12.87,63.20,-4.08,-80.08,7.82,-62.32,13.64,49.62,47.02
47999,-25.53,-64.27,76.54,-12.84,67.55,-4.04,-79.32,7.46,-61.15,12.99,50.59,46.85
48071,-24.63,-62.69,76.77,-12.74,68.03,-4.09,-78.96,7.34,-60.60,12.49,51.53,46.51
48143,-23.00,-61.68,77.24,-12.12,67.33,-3.27,-79.67,7.97,-61.04,13.46,52.78,47.22
48215,-8.11,-64.80,77.87,-10.54,66.36,-1.37,-81.86,6.65,-62.13,13.02,53.00,46.77
48287,-10.40,-63.20,78.41,-9.99,67.33,-1.21,-80.83,5.83,-60.70,13.09,53.65,45.89
48359,-11.78,-61.71,79.30,-9.39,68.74,-0.17,-81.19,3.63,-60.01,12.93,54.78,45.23
48431,-13.27,-60.21,79.79,-9.71,70.68,-0.54,-81.19,2.76,-59.29,13.14,55.97,44.49
48503,-13.63,-59.02,80.59,-9.93,72.55,-0.77,-81.04,1.84,-58.31,12.67,56.83,43.87
48575,-13.13,-58.04,81.02,-10.51,73.48,-1.45,-80.80,1.88,-57.19,12.81,57.99,43.23
48647,-12.30,-56.57,81.70,-10.79,74.20,-1.79,-80.67,1.92,-56.67,13.01,58.55,42.31
48719,-12.04,-56.03,81.55,-11.12,74.53,-2.07,-80.68,1.88,-55.94,13.19,59.17,41.64
48791,-11.13,-55.27,81.67,-11.45,74.83,-2.38,-80.60,2.17,-55.36,13.53,59.78,40.91
48863,-10.82,-54.42,81.45,-11.53,75.30,-2.03,-79.99,1.64,-54.29,13.03,60.70,40.45
48935,-9.50,-53.07,81.65,-11.78,75.79,-2.13,-79.48,1.41,-53.69,12.89,61.34,39.85
49007,-9.02,-52.27,81.16,-12.04,75.65,-2.30,-79.52,1.57,-53.16,13.12,62.12,39.22
49079,-8.51,-51.14,80.98,-12.05,75.33,-2.03,-79.67,0.99,-53.12,13.02,62.62,39.80
49151,-7.75,-49.51,82.06,-11.70,76.12,-1.80,-78.49,0.85,-51.83,12.33,63.78,39.46
49223,-6.77,-48.00,82.50,-11.78,76.97,-1.88,-77.89,0.70,-50.88,12.09,64.87,39.09
49295,-5.79,-46.57,83.06,-11.97,77.85,-1.98,-77.23,0.70,-50.00,11.96,65.82,38.67
49367,-4.80,-45.55,83.23,-12.23,78.35,-2.13,-77.01,0.63,-49.42,12.07,66.50,38.07
49439,-4.33,-44.74,82.90,-12.39,78.41,-2.13,-77.06,0.75,-49.11,12.40,67.04,37.71
49511,-4.01,-43.96,82.75,-12.02,78.16,-1.60,-77.22,0.65,-49.28,12.60,67.59,37.43
49583,-3.61,-43.08,82.53,-11.97,78.28,-1.51,-77.05,0.64,-48.69,12.59,68.30,37.09
49655,-3.06,-42.09,82.67,-11.82,78.54,-1.24,-76.97,0.42,-48.24,12.71,68.92,36.55
49727,-2.31,-41.41,82.77,-11.86,78.88,-1.32,-76.76,0.42,-47.67,12.81,69.50,35.98
49799,-1.92,-40.68,82.64,-11.96,79.20,-1.43,-76.51,0.37,-46.84,12.96,70.20,35.52
49871,-1.52,-39.93,82.55,-12.16,79.30,-1.63,-76.52,0.21,-46.05,13.18,70.89,34.96
49943,-1.78,-39.22,82.14,-12.21,79.06,-1.70,-76.62,0.42,-45.78,13.47,71.52,34.47
50015,-1.38,-38.35,82.25,-12.18,79.32,-1.75,-76.36,0.74,-45.35,13.55,72.11,34.19
50087,-1.03,-37.46,82.56,-12.10,79.72,-1.66,-76.10,0.77,-44.92,13.41,72.67,33.91
50159,-0.35,-36.71,82.69,-12.12,79.98,-1.66,-76.12,0.77,-44.51,13.51,73.14,33.45
50231,0.28,-36.12,82.75,-12.16,80.31,-1.62,-75.94,0.70,-44.18,13.44,73.56,33.04
50303,0.80,-35.65,82.78,-12.20,80.48,-1.71,-75.80,0.71,-44.00,13.62,73.93,32.52
50375,1.14,-35.26,82.48,-12.27,80.48,-1.88,-75.88,0.98,-43.66,13.89,74.43,32.08
50447,1.42,-34.92,82.37,-12.28,80.55,-1.84,-75.91,1.07,-43.37,13.92,74.82,31.79
50519,2.11,-34.30,82.27,-12.43,80.68,-1.94,-75.87,1.09,-43.11,13.92,75.17,31.36
50591,2.67,-33.85,82.07,-12.45,80.75,-1.91,-76.05,1.13,-42.87,14.14,75.46,30.96
50663,3.14,-33.45,81.89,-12.44,80.77,-1.89,-76.11,1.15,-42.73,14.13,75.78,30.61
50735,3.61,-32.92,81.74,-12.11,80.58,-1.30,-76.37,1.03,-42.76,14.19,75.94,30.21
50807,4.16,-32.69,81.45,-12.10,80.47,-1.31,-76.50,1.05,-42.80,14.32,75.99,30.10
50879,4.56,-32.37,81.16,-12.01,80.47,-1.33,-76.70,1.10,-42.67,14.21,76.20,29.71
50951,5.23,-31.83,81.17,-12.07,80.62,-1.42,-76.60,1.09,-42.42,14.35,76.63,29.48
51023,5.42,-31.32,80.90,-11.89,80.49,-1.07,-77.05,0.38,-42.47,14.54,76.92,29.57
51095,5.70,-30.77,80.85,-11.73,80.32,-1.05,-77.25,0.70,-42.54,14.65,76.94,29.24
51167,6.21,-30.61,80.48,-11.70,80.14,-1.10,-77.53,0.76,-42.41,14.82,77.17,28.81
51239,6.54,-30.31,80.37,-11.78,80.22,-1.07,-77.52,0.89,-42.10,15.02,77.63,28.45
51311,6.84,-29.82,80.33,-11.92,80.46,-1.12,-77.41,1.06,-41.71,15.26,78.05,28.11
51383,7.21,-29.31,80.52,-11.91,80.79,-1.12,-77.30,1.12,-41.40,15.31,78.39,27.87
51455,7.63,-28.87,80.51,-11.86,80.94,-1.11,-77.26,1.22,-41.09,15.41,78.61,27.42
51527,7.97,-28.62,80.28,-11.97,80.93,-1.25,-77.28,1.30,-40.81,15.55,78.98,27.20
51599,8.30,-28.11,80.45,-11.99,81.22,-1.26,-77.17,1.30,-40.54,15.64,79.32,26.85
51671,8.66,-27.71,80.40,-12.07,81.38,-1.38,-77.19,1.47,-40.24,15.85,79.60,26.50
51743,8.78,-27.28,80.49,-12.08,81.81,-1.17,-76.49,1.18,-39.69,15.42,80.07,26.35
