Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,-7.57,5.31,7.83,1.66,0.22,34.32,-1.03,41.14,-7.64,47.05,-9.06,39.82
46703,-7.59,4.54,7.56,1.87,0.08,34.01,-1.17,40.77,-7.63,46.80,-9.06,39.83
46775,-7.62,3.84,7.31,2.11,-0.04,33.76,-1.28,40.40,-7.66,46.62,-9.10,39.82
46847,-7.63,3.13,7.06,2.27,-0.15,33.42,-1.42,39.95,-7.68,46.38,-9.14,39.84
46919,-7.66,2.46,6.83,2.53,-0.26,33.15,-1.56,39.61,-7.69,46.16,-9.14,39.84
46991,-7.70,1.80,6.54,2.71,-0.42,32.88,-1.70,39.20,-7.72,45.91,-9.00,39.76
47063,-7.82,1.20,5.85,2.75,-0.80,31.43,-1.85,39.07,-7.83,45.49,-9.19,39.70
47135,-7.37,-0.62,2.75,2.74,-4.38,33.14,-4.35,42.88,-10.72,50.77,-9.36,43.66
47207,-5.15,-6.30,5.67,2.37,-1.09,34.77,-3.91,47.91,-6.80,53.71,-1.77,46.20
47279,-3.45,-16.45,13.59,-1.32,1.16,34.27,-27.26,52.30,-20.79,55.39,5.54,52.00
47351,-2.33,-24.12,22.48,-4.63,6.98,34.11,-39.82,49.77,-22.90,49.78,14.23,54.37
47423,-3.46,-31.46,31.38,-9.95,16.67,30.49,-52.50,49.73,-36.11,43.75,22.44,56.88
47495,-3.19,-40.63,42.10,-15.60,26.39,29.66,-63.68,46.63,-59.09,40.69,29.38,58.45
47567,-0.33,-42.57,51.98,-19.01,33.38,27.71,-69.18,42.15,-60.65,37.39,34.45,59.14
47639,-0.67,-44.04,60.22,-22.63,41.45,24.47,-73.00,38.44,-61.59,34.44,38.94,59.19
47711,-3.98,-43.15,68.71,-24.97,51.68,23.35,-75.92,35.48,-60.13,34.22,42.65,57.94
47783,-14.12,-40.52,80.00,-26.06,62.86,21.52,-79.65,34.60,-59.96,35.49,45.69,55.80
47855,-20.90,-39.39,86.58,-26.46,68.39,20.22,-80.39,32.18,-59.41,35.74,47.00,54.05
47927,-22.34,-39.36,90.01,-26.69,69.87,19.24,-80.26,31.31,-58.34,35.57,47.97,52.78
47999,-22.74,-38.40,91.22,-26.81,71.04,18.51,-80.30,30.54,-57.54,35.49,48.82,51.72
48071,-21.61,-39.42,93.27,-26.70,72.19,17.39,-80.58,30.41,-56.90,35.47,49.80,50.92
48143,-21.28,-38.77,94.34,-26.44,73.22,17.07,-80.91,29.86,-56.72,35.59,50.68,50.05
48215,-20.93,-38.95,93.91,-26.58,73.85,15.95,-80.06,29.61,-55.78,35.18,51.09,49.09
48287,-20.63,-38.18,92.95,-26.63,74.16,15.38,-80.03,29.24,-54.80,34.96,51.79,48.47
48359,-18.78,-37.88,91.88,-26.61,74.87,14.54,-79.41,28.66,-54.05,34.37,52.60,48.40
48431,-17.94,-36.05,91.46,-26.44,75.62,14.08,-78.62,27.93,-53.65,34.35,53.22,47.49
48503,-17.08,-35.69,90.61,-26.44,75.58,13.69,-78.60,27.38,-52.95,34.35,54.06,46.61
48575,-16.24,-35.43,90.20,-26.33,75.76,13.01,-78.27,26.75,-52.52,34.08,54.71,46.03
48647,-15.05,-34.80,89.67,-26.00,75.88,12.85,-77.98,26.54,-52.02,33.73,55.14,45.34
48719,-13.91,-34.58,88.58,-26.27,75.63,11.71,-78.12,26.09,-51.76,33.53,55.68,44.77
48791,-13.21,-34.00,87.60,-25.70,75.37,11.68,-78.32,25.76,-51.75,33.40,56.30,44.21
48863,-12.28,-33.92,87.24,-25.43,75.59,11.57,-78.02,25.27,-50.95,33.23,56.92,43.52
48935,-11.46,-33.78,86.91,-25.32,75.64,11.27,-77.63,24.74,-50.56,33.06,57.59,42.97
49007,-10.76,-33.30,86.76,-24.89,75.06,10.94,-77.51,24.58,-50.09,32.85,58.45,42.69
49079,-10.12,-32.40,87.03,-24.32,75.05,10.80,-77.09,23.87,-49.19,32.38,59.21,42.25
49151,-8.94,-31.81,87.34,-24.30,75.52,10.40,-76.75,23.61,-48.84,32.04,59.94,41.85
49223,-8.50,-30.83,87.04,-24.31,75.77,10.01,-76.65,23.43,-48.30,31.90,60.66,41.18
49295,-7.75,-30.56,87.10,-23.81,75.81,10.08,-76.25,23.07,-47.61,31.58,61.40,40.79
49367,-6.88,-30.21,87.33,-23.36,76.00,10.00,-75.82,22.44,-46.93,31.05,62.13,40.30
49439,-6.19,-29.69,87.32,-23.15,76.14,9.68,-75.58,22.37,-46.38,31.08,62.65,39.49
49511,-5.36,-29.62,87.27,-22.86,76.17,9.32,-75.61,22.09,-46.05,30.99,62.91,38.63
49583,-4.55,-29.76,86.90,-22.71,76.11,9.06,-75.50,21.42,-45.51,30.86,63.34,37.93
49655,-4.12,-29.86,86.36,-22.65,76.24,8.80,-75.15,21.05,-45.04,30.61,64.06,37.64
49727,-3.60,-29.34,86.35,-22.09,76.40,9.02,-75.04,20.66,-44.64,30.54,64.66,37.17
49799,-2.93,-29.06,86.43,-21.81,76.65,8.89,-74.81,20.31,-44.17,30.43,65.23,36.71
49871,-2.30,-28.68,86.11,-21.78,76.90,8.43,-74.43,20.08,-43.46,30.18,65.93,36.24
49943,-1.58,-28.12,86.07,-21.63,77.21,7.98,-74.03,19.89,-42.40,30.05,66.85,35.63
50015,-1.02,-27.31,86.16,-21.52,77.62,7.91,-73.74,19.55,-41.94,29.77,67.54,35.15
50087,-0.26,-26.76,86.30,-21.35,77.87,7.68,-73.55,19.25,-41.69,29.49,68.15,34.85
50159,0.34,-26.39,86.27,-21.19,78.14,7.65,-73.41,19.04,-41.39,29.24,68.85,34.66
50231,0.82,-25.89,86.39,-21.02,78.40,7.43,-73.18,18.81,-41.07,29.04,69.42,34.49
50303,1.45,-25.33,86.34,-20.51,78.37,7.44,-73.14,18.38,-40.96,28.85,69.81,34.13
50375,2.13,-25.01,86.31,-20.04,78.39,7.48,-72.99,17.84,-40.79,28.62,70.13,33.84
50447,2.82,-24.63,86.00,-19.78,78.50,7.39,-72.93,17.45,-40.65,28.44,70.43,33.40
50519,3.47,-24.42,85.88,-19.44,78.52,7.30,-72.91,17.10,-40.47,28.17,70.87,33.06
50591,4.16,-23.95,85.55,-19.36,78.32,7.19,-72.95,16.80,-40.40,28.08,71.29,32.71
50663,4.67,-23.56,85.26,-19.25,78.37,6.94,-72.93,16.63,-40.19,27.82,71.69,32.38
50735,5.12,-23.29,84.94,-18.91,78.30,7.08,-73.03,16.33,-39.95,27.69,72.09,31.98
