Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
43631,47.90,-58.14,-5.49,-8.04,-5.57,-34.15,-15.95,18.25,-7.51,34.64,-10.61,40.76
43703,46.79,-57.69,-5.52,-7.58,-5.56,-33.17,-15.76,18.38,-7.42,34.49,-10.60,40.71
43775,45.68,-57.26,-5.53,-7.19,-5.55,-32.23,-15.57,18.44,-7.35,34.35,-10.62,40.65
43847,44.70,-56.87,-5.56,-6.78,-5.58,-31.37,-15.42,18.46,-7.31,34.19,-10.68,40.63
43919,43.75,-56.52,-5.57,-6.36,-5.58,-30.46,-15.25,18.55,-7.25,34.15,-10.63,40.57
43991,42.68,-56.08,-5.63,-5.96,-5.61,-29.49,-15.02,18.34,-7.21,33.91,-10.61,40.34
44063,41.79,-55.79,-5.72,-5.48,-5.63,-28.48,-14.71,18.50,-7.30,33.64,-11.41,40.15
44135,41.91,-56.21,-8.86,-3.57,-9.41,-24.30,-16.41,26.10,-8.20,39.38,-13.18,45.59
44207,43.89,-58.53,-11.30,3.06,-11.70,-16.85,-18.02,32.16,-5.16,42.06,-11.25,47.81
44279,44.44,-60.39,-9.80,4.10,-12.05,-14.04,-19.00,37.86,-9.58,46.92,-16.03,53.07
44351,47.62,-56.20,-7.85,9.39,-10.49,-9.13,-23.30,44.33,-15.46,51.99,-24.86,54.77
44423,58.89,-56.28,-9.62,5.96,-12.75,-11.47,-32.70,41.63,-21.84,49.50,-32.24,53.51
44495,65.31,-56.76,-14.24,7.41,-20.12,-7.06,-39.79,44.91,-31.24,59.25,-42.50,63.28
44567,70.83,-46.96,-19.50,13.91,-28.99,-3.73,-48.68,44.03,-42.48,56.99,-54.61,59.00
44639,74.87,-48.47,-27.35,8.80,-34.11,-10.43,-51.78,36.79,-50.77,50.50,-64.90,54.08
44711,78.37,-48.80,-30.03,6.70,-35.79,-14.12,-53.98,31.40,-55.78,42.73,-71.80,47.62
44783,77.30,-52.06,-33.10,3.36,-36.90,-17.14,-56.33,28.79,-62.01,38.14,-76.43,42.54
44855,71.54,-63.23,-31.67,-2.37,-38.57,-21.83,-56.14,23.91,-62.32,33.23,-78.02,37.96
44927,75.54,-64.40,-30.62,-1.09,-39.51,-18.53,-57.86,24.95,-62.45,34.70,-78.55,37.95
44999,76.48,-63.12,-28.97,0.21,-37.39,-16.82,-58.07,26.49,-63.18,36.82,-80.21,39.80
45071,77.61,-59.67,-28.17,4.08,-36.57,-12.99,-57.53,28.57,-63.30,36.66,-80.43,38.84
45143,76.46,-59.98,-28.40,5.49,-36.77,-9.60,-56.81,31.33,-62.30,39.14,-80.57,40.71
45215,72.50,-61.73,-29.55,6.83,-43.59,-6.31,-58.87,34.47,-62.01,42.13,-81.70,42.45
45287,74.13,-60.83,-27.31,8.01,-42.18,-6.01,-58.19,33.92,-61.66,41.80,-81.31,43.02
45359,73.10,-60.33,-26.82,8.19,-40.79,-5.83,-56.78,32.81,-60.19,40.69,-79.72,43.10
45431,72.40,-59.39,-25.47,9.05,-39.28,-4.63,-55.01,33.61,-58.74,41.22,-78.56,43.85
45503,71.66,-58.87,-24.62,9.28,-38.16,-3.95,-53.57,33.51,-57.48,40.98,-77.30,43.61
45575,70.61,-59.32,-24.71,9.08,-38.01,-3.57,-53.07,33.47,-56.75,40.70,-76.27,43.14
45647,69.55,-59.94,-24.72,8.65,-38.05,-3.76,-52.98,32.67,-56.53,39.89,-75.59,43.24
45719,68.16,-61.01,-24.39,8.65,-37.51,-3.07,-52.32,32.57,-56.09,39.48,-75.14,42.96
45791,67.30,-60.68,-25.02,8.36,-37.51,-3.54,-51.71,31.41,-55.14,38.62,-73.89,43.09
45863,66.07,-59.85,-24.97,9.09,-37.36,-2.73,-51.14,31.39,-54.36,38.48,-72.58,43.15
45935,64.29,-60.14,-24.39,9.28,-36.88,-1.90,-50.37,31.77,-53.41,38.87,-71.51,43.87
46007,63.18,-58.91,-23.75,10.85,-36.28,-0.79,-50.03,29.02,-53.19,33.57,-69.76,39.52
46079,61.63,-61.94,-23.72,8.69,-35.67,-1.69,-49.11,28.93,-52.04,33.82,-68.73,40.08
46151,59.97,-61.54,-23.56,8.92,-35.39,-1.40,-48.41,28.96,-50.83,34.12,-67.30,40.98
46223,58.67,-60.19,-22.53,10.93,-34.23,0.93,-47.06,30.34,-49.39,34.27,-65.47,40.94
46295,57.28,-60.92,-21.69,10.31,-33.19,0.64,-45.95,29.57,-48.24,33.65,-64.10,40.61
46367,55.13,-59.71,-23.32,10.81,-36.09,1.61,-47.64,28.67,-48.40,31.23,-62.67,37.63
46439,53.47,-63.35,-23.19,8.33,-35.48,0.36,-46.94,28.14,-47.46,31.30,-61.72,38.17
46511,52.13,-63.05,-22.71,8.54,-34.73,0.62,-45.77,27.93,-46.08,30.65,-60.23,37.84
