Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,-7.01,-59.14,-6.91,15.81,-4.36,24.22,-1.61,10.13,-9.08,35.40,-9.20,40.72
46703,-7.02,-58.50,-6.95,15.73,-4.40,24.02,-1.73,10.31,-9.05,35.35,-9.22,40.69
46775,-7.04,-57.85,-6.99,15.63,-4.42,23.81,-1.86,10.51,-9.03,35.25,-9.22,40.63
46847,-7.03,-57.23,-7.02,15.54,-4.44,23.59,-2.00,10.74,-9.01,35.17,-9.25,40.59
46919,-7.04,-56.61,-7.07,15.45,-4.46,23.41,-2.11,10.89,-8.98,35.09,-9.30,40.53
46991,-7.05,-56.01,-7.13,15.36,-4.52,23.22,-2.23,11.04,-8.97,35.01,-9.27,40.47
47063,-7.06,-55.35,-7.34,15.12,-4.69,22.87,-2.24,11.13,-8.41,35.16,-9.60,40.71
47135,-7.81,-55.76,-10.75,17.10,-9.59,26.38,-5.02,18.25,-13.35,45.41,-9.90,45.81
47207,-8.37,-65.06,-11.46,17.88,-16.39,30.39,-9.77,29.18,-16.70,54.01,-6.35,51.88
47279,-4.08,-70.90,-10.23,21.26,-23.25,36.89,-21.70,38.15,-27.06,61.15,-4.91,63.21
47351,1.75,-75.38,-11.03,23.59,-32.33,37.94,-30.39,39.36,-37.32,63.45,-6.76,71.69
47423,1.81,-77.32,-16.07,23.26,-42.33,33.66,-42.11,36.22,-45.23,61.73,-8.94,76.79
47495,0.65,-77.94,-28.31,20.88,-60.10,25.24,-56.92,29.41,-55.73,56.18,-9.16,81.64
47567,0.62,-75.08,-40.13,15.62,-74.04,14.25,-65.94,22.74,-61.90,50.69,-9.97,84.94
47639,5.75,-73.50,-44.75,8.10,-85.01,5.56,-75.38,16.14,-69.47,43.81,-10.54,84.62
47711,9.82,-72.75,-51.93,2.42,-92.11,-0.44,-82.14,11.29,-74.62,38.36,-11.05,83.98
47783,11.53,-72.15,-61.57,-1.37,-100.99,-4.43,-88.34,8.39,-79.62,34.50,-11.86,84.25
47855,13.51,-70.72,-67.78,-4.22,-107.46,-6.59,-94.06,5.91,-83.18,30.46,-12.03,83.11
47927,14.69,-69.73,-72.30,-6.73,-110.99,-8.18,-97.78,4.78,-86.83,28.28,-12.23,81.91
47999,16.40,-69.58,-76.45,-7.88,-115.03,-8.61,-100.24,4.08,-88.00,25.98,-11.94,80.69
48071,19.00,-69.20,-78.47,-9.39,-116.52,-10.24,-100.88,2.60,-87.60,23.82,-10.64,80.00
48143,19.26,-67.52,-78.90,-9.88,-116.70,-10.50,-100.47,1.97,-86.31,22.79,-9.50,79.49
48215,20.04,-66.28,-79.30,-10.70,-116.74,-11.09,-100.29,1.42,-85.59,21.91,-8.26,78.33
48287,20.58,-64.82,-79.56,-11.00,-116.84,-11.44,-99.88,0.87,-84.52,21.47,-6.65,78.06
48359,21.08,-63.17,-79.06,-11.30,-116.32,-11.56,-99.23,1.07,-83.27,21.43,-5.03,76.98
48431,21.25,-62.16,-78.56,-11.31,-115.57,-11.70,-98.20,0.95,-81.93,21.20,-3.51,76.36
48503,21.41,-60.96,-78.34,-11.28,-115.23,-11.61,-97.35,1.23,-80.51,21.14,-1.92,75.35
48575,21.11,-59.98,-78.11,-11.23,-114.75,-11.55,-96.59,1.42,-79.13,21.04,-0.33,74.39
48647,21.03,-59.27,-77.86,-10.99,-114.24,-11.21,-95.74,1.72,-77.86,20.89,1.01,73.24
48719,20.62,-58.39,-77.69,-10.87,-113.71,-11.11,-94.81,1.90,-76.49,20.83,2.57,72.40
48791,20.83,-57.67,-77.10,-10.60,-113.05,-10.85,-93.92,1.97,-75.21,20.77,4.10,71.25
48863,20.70,-56.98,-76.78,-10.28,-112.51,-10.48,-93.00,2.25,-73.87,20.74,5.59,70.24
48935,20.80,-56.33,-76.19,-10.08,-111.70,-10.33,-92.07,2.47,-72.70,20.94,6.97,69.54
49007,20.71,-55.50,-76.05,-9.85,-111.36,-10.07,-91.32,2.76,-71.67,20.84,8.13,68.38
49079,20.90,-55.08,-75.75,-9.52,-110.98,-9.78,-90.71,2.83,-70.73,20.56,9.39,67.36
49151,21.21,-54.48,-75.40,-9.23,-110.55,-9.44,-90.03,3.10,-69.88,20.60,10.67,66.43
49223,21.34,-53.86,-75.19,-8.92,-110.14,-9.03,-89.36,3.37,-68.82,20.41,11.88,65.51
49295,21.44,-53.15,-75.18,-8.83,-109.99,-8.94,-88.83,3.41,-67.92,20.15,13.08,64.73
49367,21.70,-52.62,-74.85,-8.63,-109.56,-8.64,-88.32,3.59,-67.25,20.02,13.96,63.71
49439,21.93,-52.20,-74.89,-8.42,-109.40,-8.35,-87.80,3.85,-66.46,19.92,15.07,62.77
49511,22.08,-51.83,-74.60,-8.22,-108.87,-7.97,-87.08,4.06,-65.44,19.77,16.25,61.88
49583,22.03,-51.19,-74.41,-8.01,-108.50,-7.61,-86.45,4.41,-64.49,19.71,17.41,60.91
49655,22.14,-50.84,-74.15,-7.72,-108.05,-7.22,-85.85,4.65,-63.63,19.55,18.53,59.85
49727,22.26,-50.39,-73.79,-7.55,-107.43,-7.02,-85.00,4.83,-62.49,19.34,19.69,59.01
49799,22.39,-50.00,-73.54,-7.19,-107.12,-6.61,-84.56,5.08,-61.84,19.27,20.68,58.11
49871,22.53,-49.76,-73.38,-6.92,-106.77,-6.26,-84.00,5.36,-61.03,19.20,21.70,57.27
49943,22.55,-49.39,-73.24,-6.72,-106.42,-6.07,-83.51,5.55,-60.28,19.07,22.61,56.39
50015,22.67,-49.03,-73.00,-6.58,-106.00,-5.93,-82.89,5.59,-59.42,18.84,23.58,55.62
50087,22.87,-48.64,-72.79,-6.32,-105.62,-5.63,-82.31,5.84,-58.57,18.75,24.51,54.87
50159,22.91,-48.20,-72.63,-6.17,-105.31,-5.41,-81.81,6.04,-57.80,18.50,25.39,54.17
50231,23.12,-47.77,-72.49,-5.96,-105.06,-5.00,-81.37,6.41,-57.09,18.45,26.31,53.48
50303,23.15,-47.33,-72.33,-5.83,-104.73,-4.75,-80.80,6.64,-56.31,18.29,27.14,52.75
50375,23.29,-47.03,-72.07,-5.75,-104.36,-4.70,-80.28,6.66,-55.63,18.07,27.93,52.08
50447,23.43,-46.60,-71.95,-5.65,-104.10,-4.61,-79.80,6.73,-54.91,17.99,28.71,51.43
50519,23.50,-46.25,-71.90,-5.45,-103.97,-4.39,-79.40,6.95,-54.27,17.97,29.58,50.81
50591,23.52,-45.74,-71.70,-5.37,-103.63,-4.33,-78.86,7.02,-53.55,17.89,30.38,50.10
50663,23.57,-45.39,-71.53,-5.30,-103.30,-4.21,-78.35,7.10,-52.87,17.73,31.19,49.44
50735,23.63,-45.01,-71.37,-5.13,-103.00,-4.04,-77.89,7.16,-52.21,17.64,31.98,48.70
50807,23.64,-44.75,-71.34,-4.92,-102.86,-3.86,-77.56,7.27,-51.61,17.50,32.73,47.95
