Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
46631,-13.01,-7.65,-21.46,-13.05,-10.35,5.66,-11.87,28.38,-15.80,26.21,-9.97,47.33
46703,-12.91,-8.01,-21.29,-12.53,-10.33,5.91,-11.87,28.29,-15.77,26.30,-9.98,47.28
46775,-12.81,-8.41,-21.12,-12.03,-10.30,6.18,-11.81,28.32,-15.73,26.43,-9.97,47.21
46847,-12.71,-8.79,-20.95,-11.52,-10.29,6.42,-11.78,28.19,-15.70,26.46,-9.96,47.17
46919,-12.60,-9.15,-20.80,-11.08,-10.27,6.65,-11.78,28.10,-15.68,26.49,-9.95,47.08
46991,-12.52,-9.51,-20.67,-10.68,-10.27,6.82,-11.79,27.97,-15.67,26.50,-10.07,47.27
47063,-12.38,-9.70,-20.63,-10.23,-10.37,7.45,-11.65,28.19,-15.34,26.89,-10.50,49.23
47135,-12.39,-14.74,-21.83,-12.20,-14.81,7.31,-14.03,30.58,-14.87,27.31,-8.83,47.40
47207,-11.46,-23.14,-19.84,-16.49,-7.29,8.03,-9.28,35.39,-11.07,31.51,-5.67,52.40
47279,-10.16,-31.90,-20.25,-22.74,-9.53,6.42,-8.35,34.87,-6.98,32.77,0.41,55.76
47351,-7.78,-34.02,-23.47,-25.42,-16.87,5.39,-13.41,32.93,-10.04,32.27,5.31,60.51
47423,-8.05,-32.19,-24.76,-27.59,-28.81,1.49,-23.40,27.93,-7.89,28.53,11.00,62.90
47495,-14.81,-27.43,-32.06,-27.19,-48.84,-4.50,-38.56,24.30,-9.89,24.43,15.66,64.93
47567,-23.98,-18.91,-45.43,-25.75,-66.69,-7.74,-54.85,23.96,-21.88,26.69,17.71,65.29
47639,-33.27,-9.41,-59.43,-25.17,-83.49,-9.62,-66.02,22.46,-34.66,30.26,19.84,64.38
