Timestamp,Thumb_angleX,Thumb_angleY,Index_angleX,Index_angleY,Middle_angleX,Middle_angleY,Ring_angleX,Ring_angleY,Pinky_angleX,Pinky_angleY,Wrist_angleX,Wrist_angleY
43631,-14.68,-42.75,-20.50,16.32,-8.37,-4.91,-15.06,25.30,-7.96,13.91,-16.59,36.42
43703,-14.56,-42.43,-20.26,16.09,-8.29,-4.68,-14.88,25.12,-7.89,14.05,-16.48,36.48
43775,-14.40,-42.06,-20.03,15.99,-8.20,-4.33,-14.66,24.91,-7.82,14.25,-16.40,36.57
43847,-14.35,-41.68,-19.81,15.87,-8.14,-4.02,-14.49,24.79,-7.79,14.42,-16.35,36.72
43919,-14.20,-41.30,-19.60,15.76,-8.07,-3.69,-14.28,24.57,-7.68,14.58,-16.27,36.81
43991,-14.13,-40.94,-19.42,15.67,-8.02,-3.37,-14.09,24.37,-7.62,14.73,-16.20,36.89
44063,-14.00,-40.57,-19.22,15.58,-7.97,-3.01,-13.93,24.29,-7.56,14.99,-16.15,36.99
44135,-13.93,-40.18,-19.02,15.51,-7.90,-2.71,-13.76,24.15,-7.51,15.15,-16.03,37.05
44207,-13.83,-39.89,-18.85,15.42,-7.87,-2.22,-13.54,24.24,-7.49,15.33,-15.95,37.21
44279,-14.18,-39.87,-20.63,15.98,-10.05,1.06,-13.58,26.82,-7.37,16.92,-16.86,40.54
44351,-11.10,-40.91,-20.93,19.74,-9.19,6.81,-11.59,36.15,-7.69,30.89,-16.46,47.43
44423,-6.15,-39.58,-14.28,24.80,-2.20,15.61,-5.60,47.13,-5.15,42.28,-17.36,59.49
44495,3.09,-36.04,-1.08,30.51,8.24,26.56,2.37,58.72,-0.31,53.96,-19.31,72.71
44567,10.26,-29.63,9.65,40.32,15.53,39.04,10.00,71.30,6.11,67.54,-21.33,87.78
44639,14.12,-16.62,17.55,50.73,19.82,50.37,13.38,80.92,6.72,74.51,-25.60,94.45
44711,15.26,-9.83,20.89,55.55,22.86,55.87,16.08,86.74,7.74,79.93,-29.81,100.64
44783,16.05,-3.57,24.36,59.51,24.33,59.74,16.67,89.58,7.06,81.13,-33.98,102.24
44855,16.15,-1.32,29.08,61.42,28.02,63.44,19.27,92.05,8.37,83.61,-36.24,103.85
44927,15.70,0.99,33.15,64.05,34.98,67.43,23.90,95.01,12.13,86.30,-35.94,107.06
44999,15.23,4.74,38.44,67.59,40.90,72.37,28.36,98.90,16.15,89.61,-34.81,109.70
45071,15.07,7.57,41.78,69.04,44.09,74.21,31.47,99.30,18.60,89.54,-33.35,109.93
45143,14.74,8.30,44.95,69.73,46.51,75.94,33.74,100.44,21.09,90.50,-31.33,111.46
45215,14.21,9.93,48.69,71.57,49.13,78.12,34.76,101.25,20.96,90.82,-31.67,110.60
45287,12.95,7.97,51.40,67.12,49.82,85.45,36.95,106.08,24.10,92.14,-28.43,113.77
45359,12.23,11.85,52.94,68.95,50.13,84.17,37.11,102.61,24.10,87.35,-26.27,108.20
45431,15.37,10.78,52.85,63.51,51.48,79.41,39.68,97.84,27.97,83.17,-20.49,104.58
45503,17.48,12.32,55.51,58.75,53.40,74.97,41.33,92.57,30.04,77.51,-15.40,100.24
45575,19.36,13.58,57.90,54.96,56.66,71.79,44.70,89.27,33.09,74.64,-11.44,98.12
45647,19.49,14.27,59.62,53.79,58.32,71.59,46.18,88.34,34.34,74.20,-9.94,98.03
45719,18.13,14.15,59.64,55.08,58.24,73.18,45.83,89.13,33.68,75.46,-10.42,99.02
45791,15.12,12.81,58.23,58.14,55.84,75.58,42.54,90.98,29.33,76.76,-13.71,97.44
45863,13.02,7.82,64.30,60.61,59.17,78.66,44.38,93.71,31.00,76.89,-11.30,95.78
45935,14.57,7.54,63.33,56.57,58.74,72.01,45.12,86.11,32.84,70.02,-7.05,91.03
46007,17.18,8.05,65.75,52.05,62.29,67.95,48.75,81.35,36.41,65.32,-1.89,87.22
46079,18.65,9.35,68.26,47.89,65.42,64.71,51.52,76.87,38.77,60.79,1.93,83.00
46151,20.24,9.36,70.12,44.34,67.52,61.91,53.66,73.52,40.81,58.21,4.87,81.23
46223,20.06,9.83,71.58,43.85,68.58,63.92,54.60,72.80,41.44,58.36,5.57,81.01
46295,18.72,9.36,70.54,44.68,68.00,64.87,53.66,72.63,39.95,58.83,3.82,80.59
46367,16.49,6.76,65.52,45.77,62.63,65.13,47.65,72.99,33.97,58.07,3.12,80.66
46439,14.81,10.83,69.66,50.89,65.62,69.97,51.23,74.86,35.91,57.36,4.31,77.49
46511,16.31,9.16,69.16,46.94,65.54,64.90,51.06,70.40,36.01,54.21,6.35,75.61
46583,15.77,9.07,69.62,46.38,66.34,64.18,52.15,69.25,37.17,53.37,7.84,74.57
46655,15.51,8.88,69.82,45.09,67.08,62.70,52.82,67.70,37.87,51.86,9.51,72.91
46727,15.20,8.74,70.03,43.98,67.70,61.43,53.67,66.25,38.84,50.75,11.10,71.81
46799,14.80,8.67,70.57,43.04,68.58,60.40,54.61,64.94,39.80,49.64,12.66,70.75
46871,14.63,8.68,71.30,42.24,69.33,59.46,55.38,63.68,40.68,48.51,14.17,69.70
46943,14.32,8.55,71.70,41.27,70.00,58.39,56.17,62.38,41.48,47.49,15.62,68.76
47015,14.15,8.62,72.01,40.35,70.64,57.33,56.96,60.97,42.24,46.29,17.04,67.53
47087,13.99,8.57,72.19,39.29,71.32,56.29,57.74,59.74,43.09,45.21,18.49,66.48
47159,14.13,8.65,72.81,38.43,72.25,55.46,58.75,58.75,44.05,44.29,19.88,65.51
47231,14.09,8.64,73.27,37.61,73.00,54.49,59.56,57.51,44.88,43.12,21.40,64.43
47303,14.26,8.68,73.75,36.82,73.86,53.65,60.55,56.47,45.90,42.19,22.92,63.59
47375,14.31,8.80,74.25,36.05,74.70,52.77,61.42,55.51,46.86,41.34,24.39,62.89
47447,14.70,9.04,74.95,35.43,75.69,52.18,62.43,54.92,47.84,40.88,25.73,62.11
47519,14.97,9.29,75.32,34.52,76.47,51.12,63.26,53.66,48.64,39.80,27.15,61.05
47591,14.82,9.30,75.66,33.71,77.14,50.18,64.20,52.57,49.57,38.89,28.48,60.17
47663,14.88,9.37,76.13,32.90,77.92,49.32,65.11,51.42,50.45,37.93,29.83,59.31
47735,15.00,9.55,76.55,32.16,78.63,48.51,65.99,50.49,51.33,37.05,31.12,58.48
47807,14.86,9.48,76.94,31.37,79.26,47.65,66.75,49.38,52.13,36.01,32.43,57.62
47879,14.97,9.58,77.33,30.70,80.01,46.93,67.64,48.42,53.01,35.31,33.67,56.85
47951,14.94,9.63,77.78,30.03,80.73,46.18,68.47,47.43,53.77,34.49,34.84,55.97
48023,14.99,9.58,78.08,29.19,81.29,45.25,69.22,46.43,54.58,33.66,36.05,55.29
48095,15.33,9.70,78.55,28.55,81.98,44.65,70.04,45.56,55.35,32.96,37.13,54.38
48167,15.26,9.54,78.82,27.73,82.51,43.83,70.74,44.67,56.17,32.21,38.22,53.70
48239,15.35,9.59,79.16,27.04,83.19,43.15,71.54,43.82,56.90,31.54,39.30,52.90
